year,bib,firstName,lastName,sex,nationality,category,raceTime_sec,raceTime_hrs,lastPointId,lastPointName,lastShortName,dnf_stage,dnf_distance_m,dnf_distance_km,dnf_elevation_gain,dnf_lat,dnf_lon,lastDateTime,startDate,penality,dnf_stage_inferred
2026,786,Frederic,AUBRY,MALE,CA,M0 M,58234,16.1761,29,STAGE2 FINISH,S2 FINISH,2.0,75640.0,75.64,548.0,30.72226,-4.31931,2026-04-06T15:10:55.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,787,Alexandre,QUONIAM,MALE,FR,M3 M,230916,64.1433,63,STAGE5 CP3,S5 CP3,5.0,224830.0,224.83,1966.0,30.9649,-3.8591,2026-04-10T12:02:36.000+01:00,2026-04-05T07:00:30.000+01:00,0,5
2026,800,Lori,BENNETT-HORSFALL,FEMALE,GB,M5 W,37105,10.3069,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,839,Federica,LAUDADIO,FEMALE,IT,M0 W,54389,15.1081,23,STAGE2 CP3,S2 CP3,2.0,56140.0,56.14,316.0,30.67829,-4.49123,2026-04-06T11:48:09.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,853,Malakai,DE-MORGAN,MALE,GB,M0 M,26261,7.2947,21,STAGE2 CP1,S2 CP1,2.0,45950.0,45.95,256.0,30.67371,-4.59445,2026-04-06T07:31:34.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,884,Saleh,AFSHAR,MALE,GB,M1 M,51726,14.3683,23,STAGE2 CP3,S2 CP3,2.0,56140.0,56.14,316.0,30.67829,-4.49123,2026-04-06T11:55:50.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,936,Darren,FRIEL,MALE,IE,M0 M,27534,7.6483,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,1003,Pierre,ST-CYR,MALE,CA,M5 M,26388,7.33,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,1012,Tricia,O’GORMAN- DUNNE,FEMALE,IE,M4 W,97025,26.9514,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T15:04:17.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,1019,Alex,GAGNÉ,MALE,CA,SEN M,120265,33.4069,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T20:17:35.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1027,Filip,FARKAS,MALE,SK,SEN M,157429,43.7303,59,STAGE4 FINISH,S4 FINISH,4.0,205730.0,205.73,1801.0,30.97375,-3.9099,2026-04-09T07:55:40.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1031,Thomas,LAMMENS,MALE,FR,M2 M,106258,29.5161,59,STAGE4 FINISH,S4 FINISH,4.0,205730.0,205.73,1801.0,30.97375,-3.9099,2026-04-08T20:26:33.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1036,Ekaterina,GRIBKOVA,FEMALE,IT,M0 W,62248,17.2911,30,STAGE3 START,S3 START,3.0,75640.0,75.64,548.0,30.725,-4.3206,2026-04-07T06:58:30.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,1064,Shane,SEERY,MALE,IE,SEN M,12639,3.5108,19,STAGE1 FINISH,S1 FINISH,1.0,35090.0,35.09,171.0,30.64906,-4.67254,2026-04-05T10:31:09.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,1128,Jimmy,GIRARD,MALE,CA,M0 M,30690,8.525,19,STAGE1 FINISH,S1 FINISH,1.0,35090.0,35.09,171.0,30.64906,-4.67254,2026-04-05T15:32:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,1140,Jason,GARDNER,MALE,CA,M4 M,130732,36.3144,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T17:37:27.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1145,Valeriia,SHEMIAKINA,FEMALE,RU,M0 W,21508,5.9744,13,STAGE1 CP3,S1 CP3,1.0,22660.0,22.66,164.0,30.61384,-4.77098,2026-04-05T12:58:58.000+01:00,2026-04-05T07:00:30.000+01:00,0,1
2026,1191,Mark,SHANNAHAN,MALE,US,SEN M,28733,7.9814,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,1233,Jordan,KUGENER,MALE,FR,M0 M,88278,24.5217,40,STAGE4 START,S4 START,4.0,104810.0,104.81,901.0,30.72511,-4.32066,2026-04-08T05:05:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1234,Benoit,MARTEL,MALE,CA,M3 M,79845,22.1792,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T13:08:12.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,1262,Julia,VIANI,FEMALE,GB,M1 W,35982,9.995,20,STAGE2 START,S2 START,2.0,35090.0,35.09,171.0,30.64855,-4.66878,2026-04-06T05:59:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,1281,Cyprien,VILAIN,MALE,CA,SEN M,97474,27.0761,41,STAGE4 CP1,S4 CP1,4.0,116810.0,116.81,1020.0,30.75512,-4.22896,2026-04-08T08:16:10.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1311,Matthew,FOOTNER,MALE,GB,M4 M,66546,18.485,30,STAGE3 START,S3 START,3.0,75640.0,75.64,548.0,30.725,-4.3206,2026-04-07T06:58:30.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,1313,Jordan,DAHLQUIST,MALE,US,SEN M,124611,34.6142,44,STAGE4 CP4,S4 CP4,4.0,140490.0,140.49,1437.0,30.78027,-4.24992,2026-04-08T16:20:37.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1323,Perrine,PEIGNART,FEMALE,FR,SEN W,56652,15.7367,25,STAGE 2 CP5,S2 CP5,2.0,69210.0,69.21,469.0,30.71776,-4.37696,2026-04-06T13:39:34.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,1337,Christian,HIPP,MALE,LU,M4 M,60897,16.9158,40,STAGE4 START,S4 START,4.0,104810.0,104.81,901.0,30.72511,-4.32066,2026-04-08T05:05:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1360,Cynthia,PERREAULT,FEMALE,CA,M0 W,58253,16.1814,29,STAGE2 FINISH,S2 FINISH,2.0,75640.0,75.64,548.0,30.72226,-4.31931,2026-04-06T15:11:14.000+01:00,2026-04-05T07:00:30.000+01:00,0,2
2026,1391,Francois,YON,MALE,FR,M5 M,117210,32.5583,44,STAGE4 CP4,S4 CP4,4.0,140490.0,140.49,1437.0,30.78027,-4.24992,2026-04-08T14:30:50.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1392,Stijn,VERSTRAETE,MALE,BE,M3 M,115346,32.0406,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T17:24:33.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1395,Nicolas,LUNA,MALE,CA,M1 M,68928,19.1467,31,STAGE3 CP1,S3 CP1,3.0,86920.0,86.92,675.0,30.72822,-4.37848,2026-04-07T09:56:25.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,1420,Leung,OI YING,FEMALE,Hong Kong SAR China,M1 W,151301,42.0281,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T19:00:07.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1441,Alexis,KOEFOED,FEMALE,US,M5 W,72068,20.0189,30,STAGE3 START,S3 START,3.0,75640.0,75.64,548.0,30.725,-4.3206,2026-04-07T06:58:30.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,1464,Pablo,GONZALEZ RUIZ,MALE,ES,SEN M,83292,23.1367,40,STAGE4 START,S4 START,4.0,104810.0,104.81,901.0,30.72511,-4.32066,2026-04-08T05:05:00.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1489,Sara,ELGADDARI,FEMALE,GB,M1 W,116022,32.2283,46,STAGE4 CP6,S4 CP6,4.0,156950.0,156.95,1545.0,30.90958,-4.21328,2026-04-08T17:41:39.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1530,Sonia,GARCIA MOLINA,FEMALE,ES,M4 W,87649,24.3469,39,STAGE3 FINISH,S3 FINISH,3.0,104810.0,104.81,901.0,30.725,-4.3206,2026-04-07T14:18:05.000+01:00,2026-04-05T07:00:30.000+01:00,0,3
2026,1542,Kevin,VALENTE,MALE,US,SEN M,192138,53.3717,49,STAGE4 CP9,S4 CP9,4.0,184210.0,184.21,1692.0,30.8807,-4.05571,2026-04-09T11:23:35.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
2026,1566,Brittany,RABUANO,FEMALE,US,SEN W,192143,53.3731,49,STAGE4 CP9,S4 CP9,4.0,184210.0,184.21,1692.0,30.8807,-4.05571,2026-04-09T11:23:37.000+01:00,2026-04-05T07:00:30.000+01:00,0,4
